,nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,Rwrist_y,Lshoulder_x,Lshoulder_y,Lelbow_x,Lelbow_y,Lwrist_x,Lwrist_y,Rhip_x,Rhip_y,Rknee_x,Rknee_y,Rankle_x,Rankle_y,Lhip_x,Lhip_y,Lknee_x,Lknee_y,Lankle_x,Lankle_y,Reye_x,Reye_y,Leye_x,Leye_y,Rear_x,Rear_y,Lear_x,Lear_y,class
10,0.58,0.346666667,0.513333333,0.413333333,0.26,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,0.58,0.346666667,0.513333333,0.413333333,0.26,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,0.58,0.346666667,0.513333333,0.413333333,0.26,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,0.58,0.346666667,0.5,0.413333333,0.266666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,0.58,0.346666667,0.5,0.413333333,0.266666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,0.58,0.346666667,0.5,0.413333333,0.266666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,0.573333333,0.313333333,0.493333333,0.386666667,0.24,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,0.573333333,0.313333333,0.493333333,0.386666667,0.24,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,0.573333333,0.313333333,0.493333333,0.386666667,0.24,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19,0.54,0.286666667,0.473333333,0.366666667,0.206666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,0.54,0.286666667,0.473333333,0.366666667,0.206666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,0.54,0.286666667,0.473333333,0.366666667,0.206666667,0.386666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22,0.453333333,0.233333333,0.4,0.313333333,0.133333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23,0.453333333,0.233333333,0.4,0.313333333,0.133333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,0.453333333,0.233333333,0.4,0.313333333,0.133333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25,0.513333333,0.3,0.4,0.36,0.153333333,0.413333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26,0.513333333,0.3,0.4,0.36,0.153333333,0.413333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,0.513333333,0.3,0.4,0.36,0.153333333,0.413333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
28,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0.606666667,0.286666667,0.46,0.36,0.293333333,0.353333333,0.14,0.813333333,0.526666667,0.806666667,0.606666667,0.366666667,0.693333333,0.573333333,0.846666667,0.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
43,0.653333333,0.193333333,0.513333333,0.306666667,0.36,0.22,0.226666667,0.54,0.533333333,0.786666667,0.64,0.38,0.7,0.573333333,0.92,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,0.693333333,0.306666667,0.586666667,0.373333333,0.48,0.24,0.32,0.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45,0.693333333,0.306666667,0.586666667,0.373333333,0.48,0.24,0.32,0.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46,0.693333333,0.306666667,0.586666667,0.373333333,0.48,0.24,0.32,0.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47,0.693333333,0.306666667,0.586666667,0.373333333,0.48,0.24,0.32,0.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48,0.693333333,0.306666667,0.62,0.38,0.513333333,0.24,0.306666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49,0.693333333,0.306666667,0.62,0.38,0.513333333,0.24,0.306666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50,0.693333333,0.306666667,0.62,0.38,0.513333333,0.24,0.306666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51,0.693333333,0.306666667,0.62,0.38,0.513333333,0.24,0.306666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
57,0.686666667,0.313333333,0.6,0.413333333,0.5,0.253333333,0.32,0.213333333,0.18,0.18,0.653333333,0.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58,0.7,0.32,0.593333333,0.453333333,0.46,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59,0.7,0.32,0.593333333,0.453333333,0.46,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,0.7,0.32,0.593333333,0.453333333,0.46,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
61,0.706666667,0.326666667,0.626666667,0.446666667,0.48,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
62,0.706666667,0.326666667,0.626666667,0.446666667,0.48,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63,0.706666667,0.326666667,0.626666667,0.446666667,0.48,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64,0.706666667,0.333333333,0.646666667,0.44,0.5,0.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
65,0.706666667,0.333333333,0.646666667,0.44,0.5,0.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
66,0.706666667,0.333333333,0.646666667,0.44,0.5,0.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
67,0.62,0.293333333,0.626666667,0.473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68,0.62,0.293333333,0.626666667,0.473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69,0.713333333,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70,0.72,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71,0.72,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
72,0.786666667,0.4,0.633333333,0.373333333,0.546666667,0.286666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73,0.786666667,0.4,0.633333333,0.373333333,0.546666667,0.286666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
74,0.786666667,0.4,0.633333333,0.373333333,0.546666667,0.286666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75,0.786666667,0.453333333,0.6,0.38,0.54,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
76,0.786666667,0.453333333,0.6,0.38,0.54,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77,0.786666667,0.453333333,0.6,0.38,0.54,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
80,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
81,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
83,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84,0.966666667,0.36,0.866666667,0.353333333,0.786666667,0.266666667,0.68,0.353333333,0.74,0.586666667,0.9,0.4,0.853333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
85,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
87,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
88,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
89,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
90,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93,0.866666667,0.406666667,0.793333333,0.366666667,0.746666667,0.326666667,0.726666667,0.486666667,0.76,0.573333333,0.82,0.393333333,0.826666667,0.506666667,0.953333333,0.56,0.673333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
99,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,0.866666667,0.42,0.773333333,0.353333333,0.733333333,0.306666667,0.68,0.353333333,0.753333333,0.5,0.806666667,0.393333333,0.826666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101,0.873333333,0.42,0.786666667,0.406666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102,0.873333333,0.42,0.786666667,0.406666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,0.866666667,0.406666667,0.733333333,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
104,0.866666667,0.406666667,0.733333333,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105,0.866666667,0.433333333,0.74,0.406666667,0.693333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
106,0.866666667,0.433333333,0.74,0.406666667,0.693333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107,0.866666667,0.433333333,0.74,0.406666667,0.693333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108,0.886666667,0.42,0.78,0.386666667,0.746666667,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109,0.886666667,0.42,0.78,0.386666667,0.746666667,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110,0.886666667,0.42,0.78,0.386666667,0.746666667,0.346666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,0.9,0.426666667,0.793333333,0.38,0.76,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112,0.9,0.426666667,0.793333333,0.38,0.76,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113,0.9,0.426666667,0.793333333,0.38,0.76,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114,0.906666667,0.433333333,0.806666667,0.386666667,0.766666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115,0.906666667,0.433333333,0.806666667,0.386666667,0.766666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116,0.906666667,0.433333333,0.806666667,0.386666667,0.766666667,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,0.913333333,0.433333333,0.833333333,0.393333333,0.813333333,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118,0.913333333,0.433333333,0.833333333,0.393333333,0.813333333,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119,0.913333333,0.433333333,0.833333333,0.393333333,0.813333333,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120,0.913333333,0.433333333,0.826666667,0.393333333,0.813333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121,0.913333333,0.433333333,0.826666667,0.393333333,0.813333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122,0.913333333,0.433333333,0.826666667,0.393333333,0.813333333,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123,0.913333333,0.433333333,0.82,0.386666667,0.8,0.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124,0.913333333,0.433333333,0.82,0.386666667,0.8,0.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
